stn_id,month,status,http,code,rows,expected,elapsed_s,bytes,fetched_at,note
466920,2010-08,ok,200,200,744,744,1.0,1160027,2026-09-12T14:51:30,
466920,2010-09,ok,200,200,720,720,0.88,1122349,2026-09-12T14:51:32,
466920,2010-10,ok,200,200,744,744,0.56,1159071,2026-09-12T14:51:33,
466920,2010-11,ok,200,200,720,720,0.78,1121720,2026-09-12T14:51:35,
466920,2010-12,ok,200,200,744,744,1.09,1158750,2026-09-12T14:51:38,
466920,2011-01,ok,200,200,744,744,0.89,1159225,2026-09-12T14:51:40,
466920,2011-02,ok,200,200,672,672,0.95,1047282,2026-09-12T14:51:42,
466920,2011-03,ok,200,200,744,744,0.64,1159149,2026-09-12T14:51:44,
466920,2011-04,ok,200,200,720,720,0.99,1122512,2026-09-12T14:51:46,
466920,2011-05,ok,200,200,744,744,0.86,1160414,2026-09-12T14:51:48,
466920,2011-06,ok,200,200,720,720,0.67,1123272,2026-09-12T14:51:50,
466920,2011-07,ok,200,200,744,744,0.83,1161019,2026-09-12T14:51:52,
466920,2011-08,ok,200,200,744,744,0.7,1160640,2026-09-12T14:51:54,
466920,2011-09,ok,200,200,720,720,0.72,1122627,2026-09-12T14:51:56,
466920,2011-10,ok,200,200,744,744,0.95,1159815,2026-09-12T14:51:58,
466920,2011-11,ok,200,200,720,720,0.67,1122416,2026-09-12T14:52:00,
466920,2011-12,ok,200,200,744,744,0.69,1159521,2026-09-12T14:52:02,
466920,2012-01,ok,200,200,744,744,0.8,1159600,2026-09-12T14:52:04,
466920,2012-02,ok,200,200,696,696,0.94,1084846,2026-09-12T14:52:06,
466920,2012-03,ok,200,200,744,744,0.59,1160148,2026-09-12T14:52:08,
466920,2012-04,ok,200,200,720,720,0.58,1123024,2026-09-12T14:52:09,
466920,2012-05,ok,200,200,744,744,1.69,1160527,2026-09-12T14:52:12,
466920,2012-06,ok,200,200,720,720,0.84,1123021,2026-09-12T14:52:14,
466920,2012-07,ok,200,200,744,744,0.75,1160862,2026-09-12T14:52:16,
466920,2012-08,ok,200,200,744,744,0.7,1160262,2026-09-12T14:52:18,
466920,2012-09,ok,200,200,720,720,0.78,1122821,2026-09-12T14:52:20,
466920,2012-10,ok,200,200,744,744,1.06,1159601,2026-09-12T14:52:22,
466920,2012-11,ok,200,200,720,720,0.86,1122539,2026-09-12T14:52:24,
466920,2012-12,ok,200,200,744,744,0.78,1159816,2026-09-12T14:52:26,
466920,2013-01,ok,200,200,744,744,0.94,1159955,2026-09-12T14:52:29,
466920,2013-02,ok,200,200,672,672,0.73,1047600,2026-09-12T14:52:31,
466920,2013-03,ok,200,200,744,744,0.78,1160073,2026-09-12T14:52:33,
466920,2013-04,ok,200,200,720,720,0.77,1122896,2026-09-12T14:52:34,
466920,2013-05,ok,200,200,744,744,0.95,1160543,2026-09-12T14:52:37,
466920,2013-06,ok,200,200,720,720,0.95,1123460,2026-09-12T14:52:39,
466920,2013-07,ok,200,200,744,744,0.97,1160937,2026-09-12T14:52:41,
466920,2013-08,ok,200,200,744,744,0.98,1160734,2026-09-12T14:52:43,
466920,2013-09,ok,200,200,720,720,0.95,1122498,2026-09-12T14:52:45,
466920,2013-10,ok,200,200,744,744,0.88,1159937,2026-09-12T14:52:47,
466920,2013-11,ok,200,200,720,720,1.19,1122156,2026-09-12T14:52:50,
466920,2013-12,ok,200,200,744,744,0.56,1159563,2026-09-12T14:52:51,
466920,2014-01,ok,200,200,744,744,1.09,1158974,2026-09-12T14:52:54,
466920,2014-02,ok,200,200,672,672,0.78,1047764,2026-09-12T14:52:56,
466920,2014-03,ok,200,200,744,744,1.31,1159960,2026-09-12T14:52:58,
466920,2014-04,ok,200,200,720,720,1.14,1122752,2026-09-12T14:53:01,
466920,2014-05,ok,200,200,744,744,0.47,1160843,2026-09-12T14:53:02,
466920,2014-06,ok,200,200,720,720,0.77,1123319,2026-09-12T14:53:04,
466920,2014-07,ok,200,200,744,744,0.89,1160760,2026-09-12T14:53:06,
466920,2014-08,ok,200,200,744,744,0.42,1160892,2026-09-12T14:53:08,
466920,2014-09,ok,200,200,720,720,1.14,1122918,2026-09-12T14:53:10,
466920,2014-10,ok,200,200,744,744,1.09,1159815,2026-09-12T14:53:13,
466920,2014-11,ok,200,200,720,720,0.78,1122059,2026-09-12T14:53:15,
466920,2014-12,ok,200,200,744,744,0.69,1159104,2026-09-12T14:53:17,
466920,2015-01,ok,200,200,744,744,0.64,1159404,2026-09-12T14:53:18,
466920,2015-02,ok,200,200,672,672,0.77,1047168,2026-09-12T14:53:20,
466920,2015-03,ok,200,200,744,744,0.8,1159549,2026-09-12T14:53:22,
466920,2015-04,ok,200,200,720,720,0.84,1122760,2026-09-12T14:53:24,
466920,2015-05,ok,200,200,744,744,0.73,1160754,2026-09-12T14:53:26,
466920,2015-06,ok,200,200,720,720,0.99,1123630,2026-09-12T14:53:28,
466920,2015-07,ok,200,200,744,744,0.66,1160510,2026-09-12T14:53:30,
466920,2015-08,ok,200,200,744,744,0.84,1160544,2026-09-12T14:53:32,
466920,2015-09,ok,200,200,720,720,0.66,1122876,2026-09-12T14:53:34,
466920,2015-10,ok,200,200,744,744,0.94,1159609,2026-09-12T14:53:36,
466920,2015-11,ok,200,200,720,720,0.58,1121964,2026-09-12T14:53:38,
466920,2015-12,ok,200,200,744,744,1.06,1159341,2026-09-12T14:53:40,
466920,2016-01,ok,200,200,744,744,0.81,1160177,2026-09-12T14:53:42,
466920,2016-02,ok,200,200,696,696,1.11,1085326,2026-09-12T14:53:45,
466920,2016-03,ok,200,200,744,744,0.88,1160252,2026-09-12T14:53:47,
466920,2016-04,ok,200,200,720,720,0.86,1123369,2026-09-12T14:53:49,
466920,2016-05,ok,200,200,744,744,1.14,1160927,2026-09-12T14:53:51,
466920,2016-06,ok,200,200,720,720,1.09,1124188,2026-09-12T14:53:54,
466920,2016-07,ok,200,200,744,744,0.86,1161252,2026-09-12T14:53:56,
466920,2016-08,ok,200,200,744,744,0.77,1160690,2026-09-12T14:53:58,
466920,2016-09,ok,200,200,720,720,1.05,1123263,2026-09-12T14:54:00,
466920,2016-10,ok,200,200,744,744,0.78,1160554,2026-09-12T14:54:02,
466920,2016-11,ok,200,200,720,720,1.08,1122586,2026-09-12T14:54:04,
466920,2016-12,ok,200,200,744,744,1.17,1159312,2026-09-12T14:54:06,
466920,2017-01,ok,200,200,744,744,1.06,1159600,2026-09-12T14:54:09,
466920,2017-02,ok,200,200,672,672,0.92,1047427,2026-09-12T14:54:11,
466920,2017-03,ok,200,200,744,744,1.27,1160131,2026-09-12T14:54:13,
466920,2017-04,ok,200,200,720,720,1.22,1123621,2026-09-12T14:54:16,
466920,2017-05,ok,200,200,744,744,0.8,1160845,2026-09-12T14:54:18,
466920,2017-06,ok,200,200,720,720,0.86,1124420,2026-09-12T14:54:20,
466920,2017-07,ok,200,200,744,744,0.78,1161684,2026-09-12T14:54:22,
466920,2017-08,ok,200,200,744,744,0.98,1161531,2026-09-12T14:54:24,
466920,2017-09,ok,200,200,720,720,0.88,1123761,2026-09-12T14:54:26,
466920,2017-10,ok,200,200,744,744,1.03,1160673,2026-09-12T14:54:28,
466920,2017-11,ok,200,200,720,720,0.88,1122713,2026-09-12T14:54:30,
466920,2017-12,ok,200,200,744,744,0.75,1160139,2026-09-12T14:54:32,
466920,2018-01,ok,200,200,744,744,0.97,1160304,2026-09-12T14:54:34,
466920,2018-02,ok,200,200,672,672,0.88,1048104,2026-09-12T14:54:37,
466920,2018-03,ok,200,200,744,744,0.97,1160508,2026-09-12T14:54:39,
466920,2018-04,ok,200,200,720,720,2.86,1123644,2026-09-12T14:54:43,
466920,2018-05,ok,200,200,744,744,1.09,1161642,2026-09-12T14:54:45,
466920,2018-06,ok,200,200,720,720,0.94,1124040,2026-09-12T14:54:47,
466920,2018-07,ok,200,200,744,744,0.98,1161856,2026-09-12T14:54:49,
466920,2018-08,ok,200,200,744,744,0.58,1161474,2026-09-12T14:54:51,
466920,2018-09,ok,200,200,720,720,1.01,1124174,2026-09-12T14:54:53,
466920,2018-10,ok,200,200,744,744,0.98,1161083,2026-09-12T14:54:56,
466920,2018-11,ok,200,200,720,720,0.7,1123517,2026-09-12T14:54:57,
466920,2018-12,ok,200,200,744,744,1.11,1160762,2026-09-12T14:55:00,
466920,2019-01,ok,200,200,744,744,0.94,1160498,2026-09-12T14:55:02,
466920,2019-02,ok,200,200,672,672,1.2,1048526,2026-09-12T14:55:04,
466920,2019-03,ok,200,200,744,744,1.14,1161270,2026-09-12T14:55:07,
466920,2019-04,ok,200,200,720,720,0.58,1124775,2026-09-12T14:55:08,
466920,2019-05,ok,200,200,744,744,0.91,1161975,2026-09-12T14:55:11,
466920,2019-06,ok,200,200,720,720,0.69,1124380,2026-09-12T14:55:12,
466920,2019-07,ok,200,200,744,744,0.66,1161837,2026-09-12T14:55:14,
466920,2019-08,ok,200,200,744,744,1.27,1161534,2026-09-12T14:55:17,
466920,2019-09,ok,200,200,720,720,0.8,1124192,2026-09-12T14:55:19,
466920,2019-10,ok,200,200,744,744,0.88,1160835,2026-09-12T14:55:21,
466920,2019-11,ok,200,200,720,720,0.89,1123876,2026-09-12T14:55:23,
466920,2019-12,ok,200,200,744,744,0.77,1161155,2026-09-12T14:55:25,
466920,2020-01,ok,200,200,744,744,0.47,1161108,2026-09-12T14:55:27,
466920,2020-02,ok,200,200,696,696,0.91,1086430,2026-09-12T14:55:29,
466920,2020-03,ok,200,200,744,744,0.77,1161557,2026-09-12T14:55:31,
466920,2020-04,ok,200,200,720,720,0.5,1124245,2026-09-12T14:55:32,
466920,2020-05,ok,200,200,744,744,1.09,1162267,2026-09-12T14:55:35,
466920,2020-06,ok,200,200,720,720,0.88,1125250,2026-09-12T14:55:37,
466920,2020-07,ok,200,200,744,744,0.72,1162492,2026-09-12T14:55:39,
466920,2020-08,ok,200,200,744,744,0.78,1162297,2026-09-12T14:55:41,
466920,2020-09,ok,200,200,720,720,0.72,1124397,2026-09-12T14:55:43,
466920,2020-10,ok,200,200,744,744,0.81,1160971,2026-09-12T14:55:45,
466920,2020-11,ok,200,200,720,720,0.92,1123337,2026-09-12T14:55:47,
466920,2020-12,ok,200,200,744,744,0.58,1160886,2026-09-12T14:55:48,
466920,2021-01,ok,200,200,744,744,0.88,1161669,2026-09-12T14:55:50,
466920,2021-02,ok,200,200,672,672,0.44,1049753,2026-09-12T14:55:52,
466920,2021-03,ok,200,200,744,744,0.98,1162305,2026-09-12T14:55:54,
466920,2021-04,ok,200,200,720,720,0.7,1125965,2026-09-12T14:55:56,
466920,2021-05,ok,200,200,744,744,0.94,1163515,2026-09-12T14:55:58,
466920,2021-06,ok,200,200,720,720,1.25,1126258,2026-09-12T14:56:01,
466920,2021-07,ok,200,200,744,744,0.75,1163201,2026-09-12T14:56:03,
466920,2021-08,ok,200,200,744,744,1.59,1163446,2026-09-12T14:56:06,
466920,2021-09,ok,200,200,720,720,0.97,1125621,2026-09-12T14:56:08,
466920,2021-10,ok,200,200,744,744,1.02,1162916,2026-09-12T14:56:10,
466920,2021-11,ok,200,200,720,720,1.05,1125435,2026-09-12T14:56:12,
466920,2021-12,ok,200,200,744,744,0.77,1162704,2026-09-12T14:56:14,
466920,2022-01,ok,200,200,744,744,1.06,1162726,2026-09-12T14:56:16,
466920,2022-02,ok,200,200,672,672,1.06,1050596,2026-09-12T14:56:19,
466920,2022-03,ok,200,200,744,744,0.72,1162448,2026-09-12T14:56:21,
466920,2022-04,ok,200,200,720,720,0.7,1124659,2026-09-12T14:56:22,
466920,2022-05,ok,200,200,744,744,0.55,1162421,2026-09-12T14:56:24,
466920,2022-06,ok,200,200,720,720,0.8,1125440,2026-09-12T14:56:26,
466920,2022-07,ok,200,200,744,744,0.94,1162618,2026-09-12T14:56:28,
466920,2022-08,ok,200,200,744,744,0.91,1162682,2026-09-12T14:56:30,
466920,2022-09,ok,200,200,720,720,1.02,1124840,2026-09-12T14:56:33,
466920,2022-10,ok,200,200,744,744,1.22,1162172,2026-09-12T14:56:35,
466920,2022-11,ok,200,200,720,720,0.66,1124227,2026-09-12T14:56:37,
466920,2022-12,ok,200,200,744,744,0.83,1162116,2026-09-12T14:56:39,
466920,2023-01,ok,200,200,744,744,1.56,1159842,2026-09-12T14:31:47,
466920,2023-02,ok,200,200,672,672,1.14,1048872,2026-09-12T14:31:49,
466920,2023-03,ok,200,200,744,744,0.81,1159787,2026-09-12T14:31:51,
466920,2023-04,ok,200,200,720,720,1.19,1122857,2026-09-12T14:31:54,
466920,2023-05,ok,200,200,744,744,0.92,1160532,2026-09-12T14:31:56,
466920,2023-06,ok,200,200,720,720,1.11,1123491,2026-09-12T14:31:58,
466920,2023-07,ok,200,200,744,744,0.83,1160790,2026-09-12T14:32:00,
466920,2023-08,ok,200,200,744,744,1.2,1160749,2026-09-12T14:32:03,
466920,2023-09,ok,200,200,720,720,1.0,1122480,2026-09-12T14:32:05,
466920,2023-10,ok,200,200,744,744,0.78,1159877,2026-09-12T14:32:07,
466920,2023-11,ok,200,200,720,720,1.39,1122401,2026-09-12T14:32:09,
466920,2023-12,ok,200,200,744,744,0.86,1160094,2026-09-12T14:32:11,
466920,2024-01,ok,200,200,744,744,1.0,1159591,2026-09-12T14:32:14,
466920,2024-02,ok,200,200,696,696,1.08,1085038,2026-09-12T14:32:16,
466920,2024-03,ok,200,200,744,744,1.28,1160274,2026-09-12T14:32:18,
466920,2024-04,ok,200,200,720,720,1.05,1123304,2026-09-12T14:32:21,
466920,2024-05,ok,200,200,744,744,1.31,1161032,2026-09-12T14:32:23,
466920,2024-06,ok,200,200,720,720,2.73,1123898,2026-09-12T14:32:27,
466920,2024-07,ok,200,200,744,744,0.95,1160884,2026-09-12T14:32:29,
466920,2024-08,ok,200,200,744,744,1.03,1160871,2026-09-12T14:32:31,
466920,2024-09,ok,200,200,720,720,1.02,1123377,2026-09-12T14:32:34,
466920,2024-10,ok,200,200,744,744,1.05,1161950,2026-09-12T14:32:36,
466920,2024-11,ok,200,200,720,720,0.89,1123464,2026-09-12T14:32:38,
466920,2024-12,ok,200,200,744,744,1.05,1160374,2026-09-12T14:32:40,
466920,2025-01,ok,200,200,744,744,1.06,1161000,2026-09-12T14:32:42,
466920,2025-02,ok,200,200,672,672,0.75,1049546,2026-09-12T14:32:44,
466920,2025-03,ok,200,200,744,744,0.59,1161402,2026-09-12T14:32:46,
466920,2025-04,ok,200,200,720,720,1.11,1124388,2026-09-12T14:32:49,
466920,2025-05,ok,200,200,744,744,0.69,1162121,2026-09-12T14:32:50,
466920,2025-06,ok,200,200,720,720,0.72,1124535,2026-09-12T14:32:52,
466920,2025-07,ok,200,200,744,744,0.73,1161950,2026-09-12T14:32:54,
466920,2025-08,ok,200,200,744,744,0.99,1161693,2026-09-12T14:32:56,
466920,2025-09,ok,200,200,720,720,0.97,1124158,2026-09-12T14:32:59,
466920,2025-10,ok,200,200,744,744,1.08,1161484,2026-09-12T14:33:01,
466920,2025-11,ok,200,200,720,720,1.05,1124428,2026-09-12T14:33:03,
466920,2025-12,ok,200,200,744,744,1.0,1161361,2026-09-12T14:33:05,
466920,2026-01,ok,200,200,744,744,0.78,1164882,2026-09-12T14:42:48,
466920,2026-02,ok,200,200,672,672,0.84,1052334,2026-09-12T14:42:50,
466920,2026-03,ok,200,200,744,744,0.52,1164969,2026-09-12T14:42:52,
466920,2026-04,ok,200,200,720,720,1.0,1128105,2026-09-12T14:42:54,
466920,2026-05,ok,200,200,744,744,0.81,1165806,2026-09-12T14:42:56,
466920,2026-06,ok,200,200,720,720,0.44,1128575,2026-09-12T14:42:58,
466920,2026-07,ok,200,200,744,744,0.94,1165772,2026-09-12T14:43:00,
466920,2026-08,ok,200,200,744,744,0.94,1165339,2026-09-12T14:43:02,
467530,2008-01,ok,200,200,744,744,2.39,1160969,2026-09-12T14:44:01,
467530,2008-02,ok,200,200,696,696,1.06,1085633,2026-09-12T14:44:03,
467530,2008-03,ok,200,200,744,744,1.2,1161120,2026-09-12T14:44:06,
467530,2008-04,ok,200,200,720,720,0.67,1124693,2026-09-12T14:44:08,
467530,2008-05,ok,200,200,744,744,1.12,1162063,2026-09-12T14:44:10,
467530,2008-06,ok,200,200,720,720,1.11,1125076,2026-09-12T14:44:12,
467530,2008-07,ok,200,200,744,744,1.3,1162293,2026-09-12T14:44:15,
467530,2008-08,ok,200,200,744,744,1.03,1162023,2026-09-12T14:44:17,
467530,2008-09,ok,200,200,720,720,0.83,1124748,2026-09-12T14:44:19,
467530,2008-10,ok,200,200,744,744,1.38,1161666,2026-09-12T14:44:22,
467530,2008-11,ok,200,200,720,720,1.02,1123502,2026-09-12T14:44:24,
467530,2008-12,ok,200,200,744,744,1.0,1160142,2026-09-12T14:44:26,
467530,2009-01,ok,200,200,744,744,1.12,1160247,2026-09-12T14:44:28,
467530,2009-02,ok,200,200,672,672,0.73,1048414,2026-09-12T14:44:30,
467530,2009-03,ok,200,200,744,744,1.06,1161599,2026-09-12T14:44:33,
467530,2009-04,ok,200,200,720,720,0.77,1124305,2026-09-12T14:44:35,
467530,2009-05,ok,200,200,744,744,0.86,1161489,2026-09-12T14:44:37,
467530,2009-06,ok,200,200,720,720,1.23,1124966,2026-09-12T14:44:39,
467530,2009-07,ok,200,200,744,744,1.08,1162261,2026-09-12T14:44:41,
467530,2009-08,ok,200,200,744,744,1.42,1162350,2026-09-12T14:44:44,
467530,2009-09,ok,200,200,720,720,1.08,1123995,2026-09-12T14:44:46,
467530,2009-10,ok,200,200,744,744,0.5,1161129,2026-09-12T14:44:48,
467530,2009-11,ok,200,200,720,720,1.31,1123289,2026-09-12T14:44:50,
467530,2009-12,ok,200,200,744,744,0.8,1160197,2026-09-12T14:44:52,
467530,2010-01,ok,200,200,744,744,1.61,1160039,2026-09-12T14:44:55,
467530,2010-02,ok,200,200,672,672,1.22,1048371,2026-09-12T14:44:58,
467530,2010-03,ok,200,200,744,744,0.83,1160797,2026-09-12T14:45:00,
467530,2010-04,ok,200,200,720,720,1.53,1124467,2026-09-12T14:45:02,
467530,2010-05,ok,200,200,744,744,0.61,1162178,2026-09-12T14:45:04,
467530,2010-06,ok,200,200,720,720,0.78,1124754,2026-09-12T14:45:06,
467530,2010-07,ok,200,200,744,744,1.06,1162141,2026-09-12T14:45:09,
467530,2010-08,ok,200,200,744,744,1.31,1161714,2026-09-12T14:45:11,
467530,2010-09,ok,200,200,720,720,1.03,1124224,2026-09-12T14:45:13,
467530,2010-10,ok,200,200,744,744,1.16,1161394,2026-09-12T14:45:16,
467530,2010-11,ok,200,200,720,720,1.0,1123453,2026-09-12T14:45:18,
467530,2010-12,ok,200,200,744,744,0.7,1160507,2026-09-12T14:45:20,
467530,2011-01,ok,200,200,744,744,0.97,1160446,2026-09-12T14:45:22,
467530,2011-02,ok,200,200,672,672,0.7,1047861,2026-09-12T14:45:24,
467530,2011-03,ok,200,200,744,744,0.75,1161117,2026-09-12T14:45:26,
467530,2011-04,ok,200,200,720,720,1.25,1123445,2026-09-12T14:45:28,
467530,2011-05,ok,200,200,744,744,0.7,1162237,2026-09-12T14:45:30,
467530,2011-06,ok,200,200,720,720,0.78,1124700,2026-09-12T14:45:32,
467530,2011-07,ok,200,200,744,744,1.05,1162234,2026-09-12T14:45:34,
467530,2011-08,ok,200,200,744,744,0.92,1161688,2026-09-12T14:45:36,
467530,2011-09,ok,200,200,720,720,0.91,1124072,2026-09-12T14:45:39,
467530,2011-10,ok,200,200,744,744,0.91,1161543,2026-09-12T14:45:41,
467530,2011-11,ok,200,200,720,720,1.16,1123847,2026-09-12T14:45:43,
467530,2011-12,ok,200,200,744,744,0.84,1160975,2026-09-12T14:45:45,
467530,2012-01,ok,200,200,744,744,0.69,1160534,2026-09-12T14:45:47,
467530,2012-02,ok,200,200,696,696,0.83,1086204,2026-09-12T14:45:49,
467530,2012-03,ok,200,200,744,744,1.03,1160960,2026-09-12T14:45:51,
467530,2012-04,ok,200,200,720,720,0.94,1124630,2026-09-12T14:45:53,
467530,2012-05,ok,200,200,744,744,0.73,1162443,2026-09-12T14:45:55,
467530,2012-06,ok,200,200,720,720,1.2,1125308,2026-09-12T14:45:58,
467530,2012-07,ok,200,200,744,744,0.86,1162055,2026-09-12T14:46:00,
467530,2012-08,ok,200,200,744,744,1.34,1162429,2026-09-12T14:46:02,
467530,2012-09,ok,200,200,720,720,1.2,1124311,2026-09-12T14:46:05,
467530,2012-10,ok,200,200,744,744,0.59,1160865,2026-09-12T14:46:07,
467530,2012-11,ok,200,200,720,720,0.75,1123894,2026-09-12T14:46:08,
467530,2012-12,ok,200,200,744,744,1.39,1160734,2026-09-12T14:46:11,
467530,2013-01,ok,200,200,744,744,1.33,1160110,2026-09-12T14:46:14,
467530,2013-02,ok,200,200,672,672,0.91,1048390,2026-09-12T14:46:16,
467530,2013-03,ok,200,200,744,744,0.94,1161076,2026-09-12T14:46:18,
467530,2013-04,ok,200,200,720,720,0.94,1125000,2026-09-12T14:46:20,
467530,2013-05,ok,200,200,744,744,1.06,1162868,2026-09-12T14:46:22,
467530,2013-06,ok,200,200,720,720,0.58,1124748,2026-09-12T14:46:24,
467530,2013-07,ok,200,200,744,744,1.22,1162151,2026-09-12T14:46:26,
467530,2013-08,ok,200,200,744,744,0.58,1162207,2026-09-12T14:46:28,
467530,2013-09,ok,200,200,720,720,1.05,1124214,2026-09-12T14:46:31,
467530,2013-10,ok,200,200,744,744,1.09,1160883,2026-09-12T14:46:33,
467530,2013-11,ok,200,200,720,720,1.09,1123640,2026-09-12T14:46:35,
467530,2013-12,ok,200,200,744,744,1.09,1160632,2026-09-12T14:46:37,
467530,2014-01,ok,200,200,744,744,0.62,1160090,2026-09-12T14:46:39,
467530,2014-02,ok,200,200,672,672,0.62,1048280,2026-09-12T14:46:41,
467530,2014-03,ok,200,200,744,744,1.14,1160961,2026-09-12T14:46:43,
467530,2014-04,ok,200,200,720,720,0.89,1124015,2026-09-12T14:46:45,
467530,2014-05,ok,200,200,744,744,1.17,1162477,2026-09-12T14:46:48,
467530,2014-06,ok,200,200,720,720,1.25,1124979,2026-09-12T14:46:50,
467530,2014-07,ok,200,200,744,744,1.2,1161957,2026-09-12T14:46:53,
467530,2014-08,ok,200,200,744,744,1.26,1162277,2026-09-12T14:46:55,
467530,2014-09,ok,200,200,720,720,0.92,1124394,2026-09-12T14:46:57,
467530,2014-10,ok,200,200,744,744,0.89,1161007,2026-09-12T14:46:59,
467530,2014-11,ok,200,200,720,720,1.25,1123151,2026-09-12T14:47:02,
467530,2014-12,ok,200,200,744,744,1.19,1160723,2026-09-12T14:47:04,
467530,2015-01,ok,200,200,744,744,0.89,1160288,2026-09-12T14:47:06,
467530,2015-02,ok,200,200,672,672,0.75,1048184,2026-09-12T14:47:08,
467530,2015-03,ok,200,200,744,744,0.59,1161001,2026-09-12T14:47:10,
