month,stn_id,n_hours,pres,slp,t_air,td_obs,rh,wind,wind_dir,gust,gust_dir,precip,precip_dur,sunshine,solar,vis_manual,vis_auto,uv,cloud_manual,cloud_sat,td_magnus,dpd,rain_3h,rain_6h,rh_stuck,sky_obscured,cloud_manual_eff
2009-06,C0H990,720,0.0,,0.999,,0.0,0.997,1.0,0.0,0.0,1.0,,1.0,0.0,,,,,,0.0,0.0,1.0,1.0,1.0,,
2009-07,C0H990,744,0.0,,1.0,,0.0,1.0,0.997,0.0,0.0,1.0,,1.0,0.0,,,,,,0.0,0.0,1.0,1.0,1.0,,
2009-08,C0H990,744,0.0,,0.999,,0.0,0.997,0.995,0.0,0.0,1.0,,1.0,0.0,,,,,,0.0,0.0,1.0,1.0,1.0,,
2009-09,C0H990,720,0.0,,0.996,,0.0,0.996,0.993,0.0,0.0,1.0,,1.0,0.0,,,,,,0.0,0.0,1.0,1.0,1.0,,
2009-10,C0H990,744,0.0,,0.996,,0.0,0.992,0.988,0.0,0.0,1.0,,1.0,0.0,,,,,,0.0,0.0,1.0,1.0,1.0,,
2009-11,C0H990,720,0.0,,0.996,,0.0,0.996,0.997,0.0,0.0,1.0,,1.0,0.0,,,,,,0.0,0.0,1.0,1.0,1.0,,
2009-12,C0H990,744,0.0,,0.985,,0.0,0.996,0.997,0.0,0.0,1.0,,1.0,0.0,,,,,,0.0,0.0,1.0,1.0,1.0,,
2010-01,C0H990,744,0.0,,0.995,,0.0,0.991,0.996,0.0,0.0,1.0,,1.0,0.0,,,,,,0.0,0.0,1.0,1.0,1.0,,
2010-02,C0H990,672,0.0,,0.991,,0.0,0.993,0.988,0.0,0.0,1.0,,1.0,0.0,,,,,,0.0,0.0,1.0,1.0,1.0,,
2010-03,C0H990,744,0.0,,0.995,,0.0,0.992,0.993,0.0,0.0,1.0,,1.0,0.0,,,,,,0.0,0.0,1.0,1.0,1.0,,
2010-04,C0H990,720,0.0,,0.996,,0.0,0.993,0.993,0.0,0.0,1.0,,1.0,0.0,,,,,,0.0,0.0,1.0,1.0,1.0,,
2010-05,C0H990,744,0.0,,0.989,,0.0,0.988,0.992,0.0,0.0,1.0,,1.0,0.0,,,,,,0.0,0.0,1.0,1.0,1.0,,
2010-06,C0H990,720,0.0,,0.997,,0.0,0.994,0.993,0.0,0.0,1.0,,1.0,0.0,,,,,,0.0,0.0,1.0,1.0,1.0,,
2010-07,C0H990,744,0.0,,0.996,,0.0,0.995,0.996,0.0,0.0,1.0,,1.0,0.0,,,,,,0.0,0.0,1.0,1.0,1.0,,
2010-08,C0H990,744,0.0,,0.995,,0.0,0.995,0.997,0.0,0.0,1.0,,1.0,0.0,,,,,,0.0,0.0,1.0,1.0,1.0,,
2010-09,C0H990,720,0.0,,0.997,,0.0,0.994,0.997,0.0,0.0,1.0,,1.0,0.0,,,,,,0.0,0.0,1.0,1.0,1.0,,
2010-10,C0H990,744,0.0,,0.999,,0.0,1.0,1.0,0.0,0.0,1.0,,1.0,0.0,,,,,,0.0,0.0,1.0,1.0,1.0,,
2010-11,C0H990,720,0.0,,0.994,,0.0,0.993,0.996,0.0,0.0,0.975,,1.0,0.0,,,,,,0.0,0.0,0.925,0.854,1.0,,
2010-12,C0H990,744,0.0,,0.988,,0.0,0.992,0.995,0.0,0.0,0.961,,1.0,0.0,,,,,,0.0,0.0,0.89,0.79,1.0,,
2011-01,C0H990,744,0.0,,0.981,,0.0,0.993,0.993,0.0,0.0,1.0,,1.0,0.0,,,,,,0.0,0.0,1.0,1.0,1.0,,
2011-02,C0H990,672,0.0,,0.984,,0.0,0.99,0.993,0.0,0.0,1.0,,1.0,0.0,,,,,,0.0,0.0,1.0,1.0,1.0,,
2011-03,C0H990,744,0.0,,0.987,,0.0,0.989,0.989,0.0,0.0,1.0,,1.0,0.0,,,,,,0.0,0.0,1.0,1.0,1.0,,
2011-04,C0H990,720,0.0,,0.988,,0.0,0.989,0.99,0.0,0.0,1.0,,1.0,0.0,,,,,,0.0,0.0,1.0,1.0,1.0,,
2011-05,C0H990,744,0.0,,0.992,,0.0,0.989,0.993,0.0,0.0,1.0,,1.0,0.0,,,,,,0.0,0.0,1.0,1.0,1.0,,
2011-06,C0H990,720,0.0,,0.986,,0.0,0.985,0.986,0.0,0.0,1.0,,1.0,0.0,,,,,,0.0,0.0,1.0,1.0,1.0,,
2011-07,C0H990,744,0.0,,0.997,,0.0,0.993,0.992,0.0,0.0,1.0,,1.0,0.0,,,,,,0.0,0.0,1.0,1.0,1.0,,
2011-08,C0H990,744,0.0,,1.0,,0.0,1.0,1.0,0.0,0.0,1.0,,1.0,0.0,,,,,,0.0,0.0,1.0,1.0,1.0,,
2011-09,C0H990,720,0.0,,0.996,,0.0,0.997,0.994,0.0,0.0,1.0,,1.0,0.0,,,,,,0.0,0.0,1.0,1.0,1.0,,
2011-10,C0H990,744,0.0,,0.995,,0.0,0.996,0.997,0.0,0.0,1.0,,1.0,0.0,,,,,,0.0,0.0,1.0,1.0,1.0,,
2011-11,C0H990,720,0.0,,0.997,,0.0,0.994,0.993,0.0,0.0,1.0,,1.0,0.0,,,,,,0.0,0.0,1.0,1.0,1.0,,
2011-12,C0H990,744,0.0,,0.997,,0.0,1.0,0.996,0.0,0.0,1.0,,1.0,0.0,,,,,,0.0,0.0,1.0,1.0,1.0,,
2012-01,C0H990,744,0.0,,0.98,,0.0,0.997,0.996,0.0,0.0,1.0,,1.0,0.0,,,,,,0.0,0.0,1.0,1.0,1.0,,
2012-02,C0H990,696,0.0,,0.989,,0.0,0.996,0.994,0.0,0.0,1.0,,1.0,0.0,,,,,,0.0,0.0,1.0,1.0,1.0,,
2012-03,C0H990,744,0.0,,0.997,,0.0,1.0,0.996,0.0,0.0,1.0,,1.0,0.0,,,,,,0.0,0.0,1.0,1.0,1.0,,
2012-04,C0H990,720,0.0,,0.997,,0.0,0.997,0.994,0.0,0.0,1.0,,1.0,0.0,,,,,,0.0,0.0,1.0,1.0,1.0,,
2012-05,C0H990,744,0.0,,0.989,,0.0,0.993,0.989,0.0,0.0,1.0,,1.0,0.0,,,,,,0.0,0.0,1.0,1.0,1.0,,
2012-06,C0H990,720,0.0,,0.989,,0.0,0.989,0.975,0.0,0.0,1.0,,1.0,0.0,,,,,,0.0,0.0,1.0,1.0,1.0,,
2012-07,C0H990,744,0.0,,0.984,,0.0,0.978,0.97,0.0,0.0,1.0,,1.0,0.0,,,,,,0.0,0.0,1.0,1.0,1.0,,
2012-08,C0H990,744,0.0,,0.976,,0.0,0.978,0.964,0.0,0.0,1.0,,1.0,0.0,,,,,,0.0,0.0,1.0,1.0,1.0,,
2012-09,C0H990,720,0.0,,0.982,,0.0,0.976,0.961,0.0,0.0,1.0,,1.0,0.0,,,,,,0.0,0.0,1.0,1.0,1.0,,
2012-10,C0H990,744,0.0,,0.984,,0.0,0.976,0.97,0.0,0.0,0.976,,1.0,0.0,,,,,,0.0,0.0,0.935,0.882,1.0,,
2012-11,C0H990,720,0.0,,0.983,,0.0,0.976,0.972,0.0,0.0,1.0,,1.0,0.0,,,,,,0.0,0.0,1.0,1.0,1.0,,
2012-12,C0H990,744,0.0,,0.978,,0.0,0.978,0.962,0.0,0.0,1.0,,1.0,0.0,,,,,,0.0,0.0,1.0,1.0,1.0,,
2013-01,C0H990,744,0.0,,0.984,,0.0,0.987,0.97,0.0,0.0,0.918,,1.0,0.0,,,,,,0.0,0.0,0.915,0.911,1.0,,
2013-02,C0H990,672,0.0,,0.976,,0.0,0.976,0.97,0.0,0.0,1.0,,1.0,0.0,,,,,,0.0,0.0,1.0,1.0,1.0,,
2013-03,C0H990,744,0.0,,0.973,,0.0,0.972,0.96,0.0,0.0,1.0,,1.0,0.0,,,,,,0.0,0.0,1.0,1.0,1.0,,
2013-04,C0H990,720,0.0,,0.99,,0.0,0.988,0.974,0.0,0.0,1.0,,1.0,0.0,,,,,,0.0,0.0,1.0,1.0,1.0,,
2013-05,C0H990,744,0.0,,0.992,,0.0,0.991,0.988,0.0,0.0,1.0,,1.0,0.0,,,,,,0.0,0.0,1.0,1.0,1.0,,
2013-06,C0H990,720,0.0,,0.983,,0.0,0.982,0.967,0.0,0.0,1.0,,1.0,0.0,,,,,,0.0,0.0,1.0,1.0,1.0,,
2013-07,C0H990,744,0.0,,0.985,,0.0,0.97,0.972,0.0,0.0,1.0,,1.0,0.0,,,,,,0.0,0.0,1.0,1.0,1.0,,
2013-08,C0H990,744,0.0,,0.978,,0.0,0.972,0.95,0.0,0.0,1.0,,1.0,0.0,,,,,,0.0,0.0,1.0,1.0,1.0,,
2013-09,C0H990,720,0.0,,0.976,,0.0,0.979,0.962,0.0,0.0,0.785,,1.0,0.0,,,,,,0.0,0.0,0.782,0.778,1.0,,
2013-10,C0H990,744,0.0,,0.976,,0.0,0.981,0.973,0.0,0.0,1.0,,1.0,0.0,,,,,,0.0,0.0,1.0,1.0,1.0,,
2013-11,C0H990,720,0.0,,0.976,,0.0,0.972,0.974,0.0,0.0,1.0,,1.0,0.0,,,,,,0.0,0.0,1.0,1.0,1.0,,
2013-12,C0H990,744,0.0,,0.969,,0.0,0.966,0.952,0.0,0.0,1.0,,1.0,0.0,,,,,,0.0,0.0,1.0,1.0,1.0,,
2014-01,C0H990,744,0.0,,0.968,,0.0,0.976,0.964,0.0,0.0,1.0,,1.0,0.0,,,,,,0.0,0.0,1.0,1.0,1.0,,
2014-02,C0H990,672,0.0,,0.973,,0.0,0.975,0.972,0.0,0.0,1.0,,1.0,0.0,,,,,,0.0,0.0,1.0,1.0,1.0,,
2014-03,C0H990,744,0.0,,0.978,,0.0,0.978,0.969,0.0,0.0,1.0,,1.0,0.0,,,,,,0.0,0.0,1.0,1.0,1.0,,
2014-04,C0H990,720,0.0,,0.982,,0.0,0.971,0.965,0.0,0.0,0.999,,1.0,0.0,,,,,,0.0,0.0,0.996,0.992,1.0,,
2014-05,C0H990,744,0.0,,0.996,,0.0,0.999,0.993,0.0,0.0,1.0,,1.0,0.0,,,,,,0.0,0.0,1.0,1.0,1.0,,
2014-06,C0H990,720,0.0,,0.996,,0.0,0.992,0.978,0.0,0.0,1.0,,1.0,0.0,,,,,,0.0,0.0,1.0,1.0,1.0,,
2014-07,C0H990,744,0.0,,0.996,,0.0,0.995,0.991,0.0,0.0,1.0,,1.0,0.0,,,,,,0.0,0.0,1.0,1.0,1.0,,
2014-08,C0H990,744,0.0,,0.995,,0.0,0.995,0.995,0.0,0.0,0.962,,1.0,0.0,,,,,,0.0,0.0,0.892,0.788,1.0,,
2014-09,C0H990,720,0.0,,0.993,,0.0,0.993,0.989,0.0,0.0,0.962,,1.0,0.0,,,,,,0.0,0.0,0.897,0.808,1.0,,
2014-10,C0H990,744,0.0,,0.993,,0.0,0.983,0.977,0.0,0.0,0.964,,1.0,0.0,,,,,,0.0,0.0,0.897,0.802,1.0,,
2014-11,C0H990,720,0.0,,0.988,,0.0,0.979,0.978,0.0,0.0,0.965,,1.0,0.0,,,,,,0.0,0.0,0.901,0.817,1.0,,
2014-12,C0H990,744,0.0,,0.978,,0.0,0.977,0.968,0.0,0.0,0.966,,1.0,0.0,,,,,,0.0,0.0,0.899,0.802,1.0,,
2015-01,C0H990,744,0.0,,0.991,,0.0,0.987,0.972,0.0,0.0,0.954,,1.0,0.0,,,,,,0.0,0.0,0.878,0.786,1.0,,
2015-02,C0H990,672,0.0,,0.966,,0.0,0.975,0.961,0.0,0.0,0.96,,1.0,0.0,,,,,,0.0,0.0,0.887,0.79,1.0,,
2015-03,C0H990,744,0.0,,0.981,,0.0,0.973,0.962,0.0,0.0,0.973,,1.0,0.0,,,,,,0.0,0.0,0.922,0.847,1.0,,
2015-04,C0H990,720,0.0,,0.992,,0.0,0.989,0.975,0.0,0.0,0.96,,1.0,0.0,,,,,,0.0,0.0,0.889,0.786,1.0,,
2015-05,C0H990,744,0.0,,0.983,,0.0,0.981,0.974,0.0,0.0,0.97,,1.0,0.0,,,,,,0.0,0.0,0.922,0.862,1.0,,
2015-06,C0H990,720,0.0,,0.978,,0.0,0.972,0.954,0.0,0.0,0.951,,1.0,0.0,,,,,,0.0,0.0,0.869,0.76,1.0,,
2015-07,C0H990,744,0.0,,0.991,,0.0,0.988,0.969,0.0,0.0,0.954,,1.0,0.0,,,,,,0.0,0.0,0.87,0.765,1.0,,
2015-08,C0H990,744,0.0,,0.69,,0.0,0.676,0.648,0.0,0.0,0.66,,0.743,0.0,,,,,,0.0,0.0,0.555,0.464,1.0,,
2015-09,C0H990,720,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,,
2015-10,C0H990,744,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,,
2015-11,C0H990,720,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,,
2015-12,C0H990,744,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,,
2016-01,C0H990,744,0.941,,0.931,,0.941,0.938,0.938,0.942,0.942,0.875,,0.0,0.0,,,,,,0.931,0.931,0.867,0.855,1.0,,
2016-02,C0H990,696,0.8,,0.797,,0.8,0.8,0.8,0.8,0.8,0.955,,0.0,0.0,,,,,,0.797,0.797,0.953,0.948,1.0,,
2016-03,C0H990,744,0.993,,0.993,,0.993,0.993,0.993,0.996,0.996,1.0,,0.0,0.0,,,,,,0.993,0.993,1.0,1.0,1.0,,
2016-04,C0H990,720,0.949,,0.949,,0.949,0.946,0.946,0.949,0.949,1.0,,0.0,0.0,,,,,,0.949,0.949,1.0,1.0,1.0,,
2016-05,C0H990,744,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,,
2016-06,C0H990,720,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,,
2016-07,C0H990,744,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,,
2016-08,C0H990,744,0.999,,0.999,,0.999,0.999,0.999,1.0,1.0,1.0,,0.0,0.0,,,,,,0.999,0.999,1.0,1.0,1.0,,
2016-09,C0H990,720,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,,
2016-10,C0H990,744,1.0,,1.0,,1.0,1.0,1.0,0.937,0.937,1.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,,
2016-11,C0H990,720,1.0,,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,,
2016-12,C0H990,744,1.0,,0.995,,1.0,1.0,1.0,0.0,0.0,1.0,,0.0,0.0,,,,,,0.995,0.995,1.0,1.0,1.0,,
2017-01,C0H990,744,0.996,,0.991,,0.996,0.996,0.996,0.999,0.999,1.0,,0.0,0.0,,,,,,0.991,0.991,1.0,1.0,1.0,,
2017-02,C0H990,672,1.0,,0.999,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,0.999,0.999,1.0,1.0,1.0,,
2017-03,C0H990,744,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,,
2017-04,C0H990,720,0.999,,0.999,,0.999,0.999,0.999,1.0,1.0,1.0,,0.0,0.0,,,,,,0.999,0.999,1.0,1.0,1.0,,
2017-05,C0H990,744,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,,
2017-06,C0H990,720,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,,
2017-07,C0H990,744,0.999,,0.999,,0.999,0.999,0.999,1.0,1.0,1.0,,0.0,0.0,,,,,,0.999,0.999,1.0,1.0,1.0,,
2017-08,C0H990,744,0.981,,0.999,,0.999,0.999,0.999,1.0,1.0,1.0,,0.0,0.0,,,,,,0.999,0.999,1.0,1.0,1.0,,
2017-09,C0H990,720,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,,
2017-10,C0H990,744,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,,
2017-11,C0H990,720,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,,
2017-12,C0H990,744,0.999,,0.999,,0.999,0.999,0.999,1.0,1.0,1.0,,0.0,0.0,,,,,,0.999,0.999,1.0,1.0,1.0,,
2018-01,C0H990,744,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,,
2018-02,C0H990,672,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,,
2018-03,C0H990,744,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,,
2018-04,C0H990,720,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,,
2018-05,C0H990,744,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,,
2018-06,C0H990,720,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,,
2018-07,C0H990,744,1.0,,0.593,,0.593,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,0.593,0.593,1.0,1.0,1.0,,
2018-08,C0H990,744,0.992,,0.493,,0.493,0.992,0.992,0.996,0.996,0.993,,0.0,0.0,,,,,,0.493,0.493,0.985,0.973,1.0,,
2018-09,C0H990,720,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,,
2018-10,C0H990,744,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,0.999,,0.0,0.0,,,,,,1.0,1.0,0.996,0.992,1.0,,
2018-11,C0H990,720,0.999,,0.999,,0.999,0.999,0.999,1.0,1.0,0.999,,0.0,0.0,,,,,,0.999,0.999,0.996,0.992,1.0,,
2018-12,C0H990,744,0.999,,0.999,,0.999,0.999,0.999,1.0,1.0,0.999,,0.0,0.0,,,,,,0.999,0.999,0.996,0.992,1.0,,
2019-01,C0H990,744,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,,
2019-02,C0H990,672,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,,
2019-03,C0H990,744,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,,
2019-04,C0H990,720,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,,
2019-05,C0H990,744,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,,
2019-06,C0H990,720,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,,
2019-07,C0H990,744,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,,
2019-08,C0H990,744,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,,
2019-09,C0H990,720,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,,
2019-10,C0H990,744,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,,
2019-11,C0H990,720,0.997,,0.997,,0.997,0.997,0.997,0.999,0.999,1.0,,0.0,0.0,,,,,,0.997,0.997,1.0,1.0,1.0,,
2019-12,C0H990,744,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,,
2020-01,C0H990,744,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,,
2020-02,C0H990,696,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,,
2020-03,C0H990,744,1.0,,1.0,,1.0,0.999,0.999,1.0,1.0,1.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,,
2020-04,C0H990,720,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,,
2020-05,C0H990,744,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,,
2020-06,C0H990,720,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,,
2020-07,C0H990,744,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,,
2020-08,C0H990,744,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,,
2020-09,C0H990,720,1.0,,1.0,,1.0,0.999,0.999,1.0,1.0,1.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,,
2020-10,C0H990,744,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,,
2020-11,C0H990,720,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,,
2020-12,C0H990,744,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,,
2021-01,C0H990,744,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,,
2021-02,C0H990,672,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,,
2021-03,C0H990,744,0.915,,0.915,,0.915,0.915,0.915,0.917,0.917,1.0,,0.0,0.0,,,,,,0.915,0.915,1.0,1.0,1.0,,
2021-04,C0H990,720,0.857,,0.857,,0.857,0.856,0.856,0.858,0.858,1.0,,0.0,0.0,,,,,,0.857,0.857,1.0,1.0,1.0,,
2021-05,C0H990,744,0.925,,0.925,,0.925,0.925,0.925,0.926,0.926,0.981,,0.0,0.0,,,,,,0.925,0.925,0.978,0.974,1.0,,
2021-06,C0H990,720,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,0.997,,0.0,0.0,,,,,,1.0,1.0,0.992,0.983,1.0,,
2021-07,C0H990,744,0.999,,0.999,,0.999,0.999,0.999,1.0,1.0,1.0,,0.0,0.0,,,,,,0.999,0.999,1.0,1.0,1.0,,
2021-08,C0H990,744,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,,
2021-09,C0H990,720,0.999,,0.999,,0.999,0.999,0.999,1.0,1.0,0.999,,0.0,0.0,,,,,,0.999,0.999,0.996,0.992,1.0,,
2021-10,C0H990,744,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,,
2021-11,C0H990,720,0.999,,0.999,,0.999,0.999,0.999,1.0,1.0,0.999,,0.0,0.0,,,,,,0.999,0.999,0.996,0.993,1.0,,
2021-12,C0H990,744,0.997,,0.997,,0.997,0.997,0.997,0.999,0.999,0.997,,0.0,0.0,,,,,,0.997,0.997,0.995,0.989,1.0,,
2022-01,C0H990,744,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,,
2022-02,C0H990,672,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,,
2022-03,C0H990,744,0.997,,0.997,,0.997,0.997,0.997,1.0,1.0,1.0,,0.0,0.0,,,,,,0.997,0.997,1.0,1.0,1.0,,
2022-04,C0H990,720,0.999,,0.999,,0.999,0.999,0.999,1.0,1.0,1.0,,0.0,0.0,,,,,,0.999,0.999,1.0,1.0,1.0,,
2022-05,C0H990,744,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,0.999,,0.0,0.0,,,,,,1.0,1.0,0.996,0.992,1.0,,
2022-06,C0H990,720,0.999,,0.999,,0.999,0.999,0.999,1.0,1.0,1.0,,0.0,0.0,,,,,,0.999,0.999,1.0,1.0,1.0,,
2022-07,C0H990,744,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,,
2022-08,C0H990,744,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,,
2022-09,C0H990,720,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,,
2022-10,C0H990,744,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,,
2022-11,C0H990,720,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,,
2022-12,C0H990,744,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,,
2023-01,C0H990,744,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,,
2023-02,C0H990,672,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,,
2023-03,C0H990,744,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,,
2023-04,C0H990,720,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,,
2023-05,C0H990,744,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,,
2023-06,C0H990,720,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,1.0,,
